Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 5), (2, 6)), ((1, 5), (3, 7)))",-1.643888844,-1.653000793,-1.650730425,8.30E-05,4.68E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 5), (2, 6)), ((0, 4), (3, 7)))",-1.671733988,-1.681128464,-1.677518975,8.83E-05,3.35E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.67272148,-1.682004685,-1.678571237,8.62E-05,3.42E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((1, 5), (2, 6)), ((1, 4), (2, 7)))",-1.672572315,-1.682004687,-1.678355922,8.90E-05,3.35E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 5), (2, 6)), ((4, 5), (6, 7)))",-1.654620339,-1.663120362,-1.660137313,7.23E-05,3.04E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (5, 4), (6, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 5), (2, 6)), ((0, 1), (2, 3)))",-1.654615933,-1.66312036,-1.660132913,7.23E-05,3.04E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (1, 0), (6, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.646700751,-1.652849812,-1.650204344,3.78E-05,1.23E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.646755749,-1.652852415,-1.650156967,3.72E-05,1.16E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (3, 1), (1, 3), (1, 3), (3, 1), (6, 2)]"
"(((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.646672985,-1.652849815,-1.650176582,3.82E-05,1.23E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.647233403,-1.652852414,-1.650200351,3.16E-05,8.80E-06,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 1), (6, 2), (6, 5), (2, 6), (1, 6), (2, 6), (5, 6), (2, 6), (1, 6), (2, 6), (5, 6), (6, 5), (5, 1), (6, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (2, 7)), ((1, 4), (3, 6)))",-1.656105332,-1.666310699,-1.663218565,0.00010415,5.06E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((0, 5), (2, 7)), ((0, 4), (2, 6)))",-1.648144771,-1.657751077,-1.654642254,9.23E-05,4.22E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((0, 5), (2, 7)), ((1, 5), (3, 7)))",-1.646770821,-1.656574624,-1.653766509,9.61E-05,4.89E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 1), (7, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((0, 5), (2, 7)), ((0, 4), (3, 7)))",-1.663725138,-1.675113698,-1.671078388,0.000129699,5.41E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)))",-1.614678029,-1.626574799,-1.624884365,0.000141533,0.000104169,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (6, 3), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2)]"
"(((0, 5), (2, 7)), ((1, 4), (2, 7)))",-1.61838448,-1.627320155,-1.625662018,7.98E-05,5.30E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)))",-1.613691662,-1.621898437,-1.619919133,6.74E-05,3.88E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)))",-1.614629474,-1.622094943,-1.620095981,5.57E-05,2.99E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)))",-1.615967223,-1.621549244,-1.619619732,3.12E-05,1.33E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)))",-1.61308879,-1.621083569,-1.619220854,6.39E-05,3.76E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)))",-1.613293986,-1.621070192,-1.61920904,6.05E-05,3.50E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((0, 5), (2, 7)), ((5, 0), (7, 0)))",-1.615988959,-1.621492727,-1.619562345,3.03E-05,1.28E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 4), (3, 6)), ((0, 4), (2, 6)))",-1.647487546,-1.657751078,-1.654845991,0.00010534,5.41E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (4, 0), (6, 3), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((1, 4), (3, 6)), ((1, 5), (3, 7)))",-1.64708821,-1.65657462,-1.653713479,9.00E-05,4.39E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (5, 1), (6, 3), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((1, 4), (3, 6)), ((0, 4), (3, 7)))",-1.663853717,-1.675113698,-1.671451154,0.000126787,5.77E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 4), (3, 6)), ((0, 5), (3, 6)))",-1.618046139,-1.627320152,-1.625540152,8.60E-05,5.62E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (5, 0), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)))",-1.618077334,-1.6265748,-1.624811017,7.22E-05,4.53E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((1, 4), (3, 6)), ((4, 5), (6, 7)))",-1.614188441,-1.622094947,-1.620038824,6.25E-05,3.42E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (5, 4), (6, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((1, 4), (3, 6)), ((0, 1), (2, 3)))",-1.613230147,-1.621898438,-1.619840529,7.51E-05,4.37E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (1, 0), (6, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((1, 4), (3, 6)), ((0, 0), (2, 0)))",-1.612564168,-1.621070182,-1.619142493,7.24E-05,4.33E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(2, 0), (0, 2), (0, 2), (2, 0), (4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3)]"
"(((1, 4), (3, 6)), ((1, 0), (3, 0)))",-1.615536487,-1.621492737,-1.619493083,3.55E-05,1.57E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((1, 4), (3, 6)), ((4, 0), (6, 0)))",-1.615524672,-1.621549243,-1.619560448,3.63E-05,1.63E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((1, 4), (3, 6)), ((5, 0), (7, 0)))",-1.614911856,-1.621083575,-1.61912674,3.81E-05,1.78E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 1), (6, 3), (6, 4), (3, 6), (1, 6), (3, 6), (4, 6), (3, 6), (1, 6), (3, 6), (4, 6), (6, 4), (4, 1), (6, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)))",-1.64246337,-1.651641319,-1.648970247,8.42E-05,4.23E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)))",-1.615666878,-1.624983341,-1.622972672,8.68E-05,5.34E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)))",-1.657236988,-1.667712883,-1.664181377,0.000109744,4.82E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)))",-1.657306551,-1.667712893,-1.664289158,0.000108292,4.88E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 4), (2, 6)), ((4, 5), (6, 7)))",-1.606667656,-1.614401163,-1.612509801,5.98E-05,3.41E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 4), (6, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((0, 1), (2, 3)))",-1.606662411,-1.614401163,-1.612504547,5.99E-05,3.41E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (1, 0), (6, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (2, 6)), ((0, 0), (2, 0)))",-1.610487559,-1.616431443,-1.614500703,3.53E-05,1.61E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 4), (2, 6)), ((1, 0), (3, 0)))",-1.605275777,-1.613903708,-1.61204827,7.44E-05,4.59E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(3, 1), (1, 3), (1, 3), (3, 1), (4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2)]"
"(((0, 4), (2, 6)), ((4, 0), (6, 0)))",-1.610495923,-1.616431443,-1.614509068,3.52E-05,1.61E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 4), (2, 6)), ((5, 0), (7, 0)))",-1.607900785,-1.613903708,-1.612049942,3.60E-05,1.72E-05,1,1,0.25,0.1,0.5,0.5,0.142857143,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)))",-1.615461429,-1.625323423,-1.623477473,9.73E-05,6.43E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(4, 0), (5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((1, 5), (3, 7)), ((0, 5), (3, 6)))",-1.654446986,-1.664938158,-1.661665622,0.000110065,5.21E-05,0,2,0,0.2,0.5,0.5,0.142857143,"[(5, 1), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
