Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 5), (2, 6)), ((0, 4), (2, 6)))",-1.637451738,-1.653555484,-1.650917744,0.000259331,0.000181333,0,2,0,0.2,0.382113821,0.617886179,0.142857143,"[(2, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (0, 1), (1, 0), (0, 1), (1, 4), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (2, 1), (1, 2), (2, 1), (0, 1), (3, 5), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (1, 2), (1, 0), (4, 1), (1, 4), (4, 1), (2, 1)]"
"(((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.666555577,-1.682004686,-1.676239,0.000238675,9.38E-05,0,2,0,0.2,0.398373984,0.601626016,0.142857143,"[(5, 3), (8, 11), (5, 8), (3, 5), (5, 8), (8, 5), (5, 8), (11, 8), (8, 5), (5, 8), (8, 5), (3, 5), (8, 5), (3, 5), (5, 8), (8, 5), (5, 8), (11, 8), (8, 5), (5, 8), (8, 5), (3, 5), (8, 5), (5, 8), (5, 3), (8, 11), (14, 11), (11, 14), (14, 11), (8, 11), (5, 8), (8, 5), (5, 8), (8, 9), (8, 5), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (8, 5), (8, 9), (11, 8), (8, 11), (11, 8), (5, 8)]"
"(((1, 5), (2, 6)), ((1, 4), (2, 7)))",-1.634217268,-1.682004686,-1.674387203,0.002283637,0.001613624,0,2,0,0.2,0.331168831,0.668831169,0.142857143,"[(4, 7), (10, 7), (7, 10), (10, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (6, 7), (6, 7), (7, 10), (10, 7), (7, 10), (4, 7), (10, 12), (12, 10), (10, 12), (10, 7), (12, 13), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (12, 10), (10, 7), (12, 13)]"
"(((1, 5), (2, 6)), ((0, 4), (3, 7)))",-1.632367204,-1.681128465,-1.674592023,0.00237766,0.001782935,0,2,0,0.2,0.37704918,0.62295082,0.142857143,"[(7, 10), (4, 7), (7, 4), (4, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (7, 6), (4, 7), (7, 4), (4, 7), (7, 10), (13, 12), (14, 11), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (14, 11)]"
"(((1, 5), (2, 6)), ((4, 5), (6, 7)))",-1.618674207,-1.66312036,-1.656225179,0.001975461,0.001410075,0,2,0,0.2,0.40625,0.59375,0.142857143,"[(12, 13), (10, 12), (12, 10), (10, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (7, 10), (12, 13), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (10, 7), (7, 4), (10, 7), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (10, 7), (7, 4), (10, 12)]"
"(((1, 5), (2, 6)), ((0, 1), (2, 3)))",-1.595939102,-1.663120362,-1.655612349,0.004513322,0.003560896,0,2,0,0.2,0.368055556,0.631944444,0.142857143,"[(4, 1), (2, 1), (1, 2), (2, 1), (1, 0), (1, 4), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (1, 4), (0, 1), (0, 1), (1, 2), (2, 1), (1, 2), (3, 2), (4, 1), (1, 2), (2, 1), (1, 2), (2, 3), (3, 2), (2, 3), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (3, 5)]"
"(((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.645496505,-1.652849809,-1.649094544,5.41E-05,1.29E-05,1,1,0.25,0.1,0.375,0.625,0.142857143,"[(5, 3), (8, 11), (5, 8), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (3, 5), (11, 8), (8, 11), (11, 8), (8, 5), (5, 8), (5, 3), (3, 2), (2, 3), (2, 3), (3, 2), (8, 11)]"
"(((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.643513755,-1.652852415,-1.649256062,8.72E-05,3.30E-05,1,1,0.25,0.1,0.394736842,0.605263158,0.142857143,"[(7, 4), (10, 12), (7, 10), (4, 7), (7, 10), (10, 7), (7, 10), (12, 10), (10, 7), (7, 10), (10, 7), (4, 7), (10, 7), (4, 7), (7, 10), (10, 7), (7, 10), (12, 10), (10, 7), (7, 10), (10, 7), (4, 7), (10, 7), (7, 10), (7, 4), (10, 12), (13, 12), (12, 13), (12, 13), (13, 12)]"
"(((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.644183993,-1.652849812,-1.649135023,7.51E-05,2.45E-05,1,1,0.25,0.1,0.333333333,0.666666667,0.142857143,"[(13, 12), (10, 12), (12, 10), (10, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (10, 7), (7, 10), (7, 10), (10, 7), (13, 12)]"
"(((1, 5), (2, 6)), ((5, 0), (7, 0)))",-1.645977512,-1.652852414,-1.649231876,4.73E-05,1.06E-05,1,1,0.25,0.1,0.333333333,0.666666667,0.142857143,"[(13, 12), (10, 12), (12, 10), (10, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12), (14, 13), (13, 14), (13, 14), (14, 13)]"
"(((0, 5), (2, 7)), ((1, 4), (3, 6)))",-1.646129134,-1.6663107,-1.660783244,0.000407296,0.000214743,0,2,0,0.2,0.37704918,0.62295082,0.142857143,"[(7, 4), (6, 7), (7, 6), (6, 7), (8, 9), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (11, 14), (11, 8), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (11, 8), (8, 9), (11, 14)]"
"(((0, 5), (2, 7)), ((1, 5), (3, 7)))",-1.647062136,-1.656574622,-1.654254577,9.05E-05,5.17E-05,0,2,0,0.2,0.383333333,0.616666667,0.142857143,"[(12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (14, 13), (13, 14), (14, 13), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10), (7, 10), (10, 7), (7, 10), (12, 10), (15, 12), (15, 12), (12, 15), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10)]"
"(((0, 5), (2, 7)), ((0, 4), (2, 6)))",-1.644900716,-1.65775108,-1.653938823,0.000165132,8.17E-05,0,2,0,0.2,0.331168831,0.668831169,0.142857143,"[(4, 7), (10, 7), (7, 10), (10, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (6, 7), (6, 7), (7, 10), (10, 7), (7, 10), (4, 7), (10, 12), (12, 10), (10, 12), (10, 7), (12, 15), (12, 15), (12, 10), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (12, 10), (10, 7), (12, 15)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)))",-1.614750051,-1.626574798,-1.624764804,0.000139825,0.000100295,0,2,0,0.2,0.360655738,0.639344262,0.142857143,"[(7, 4), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (13, 12), (12, 13), (13, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13)]"
"(((0, 5), (2, 7)), ((1, 4), (2, 7)))",-1.573033667,-1.627320153,-1.630580817,0.002947023,0.003311674,0,2,0,0.2,0.376,0.624,0.142857143,"[(3, 2), (5, 8), (11, 8), (8, 11), (11, 8), (8, 9), (8, 5), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (8, 5), (5, 8), (8, 5), (5, 8), (5, 3), (2, 3), (3, 2), (2, 3), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (3, 2), (5, 8)]"
"(((0, 5), (2, 7)), ((0, 4), (3, 7)))",-1.625381726,-1.675113698,-1.667008296,0.002473269,0.001732771,0,2,0,0.2,0.366906475,0.633093525,0.142857143,"[(3, 2), (5, 8), (3, 5), (2, 3), (3, 5), (5, 3), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (3, 5), (2, 3), (3, 2), (2, 3), (3, 5), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (3, 5), (3, 2), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (8, 5), (5, 8), (8, 9), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (5, 8), (8, 5), (5, 8), (11, 8)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)))",-1.585732757,-1.621898435,-1.620438091,0.001307956,0.00120446,0,2,0,0.2,0.40625,0.59375,0.142857143,"[(12, 10), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (12, 10), (13, 14), (13, 12), (12, 13), (13, 12), (12, 15), (13, 12), (13, 12), (12, 13), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (12, 13), (12, 10), (15, 12), (12, 15), (15, 12), (13, 12)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)))",-1.561241043,-1.622094944,-1.61954441,0.003703197,0.003399283,0,2,0,0.2,0.337748344,0.662251656,0.142857143,"[(13, 12), (10, 12), (12, 10), (10, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (12, 15), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (4, 7), (4, 7), (13, 12), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)))",-1.616941098,-1.621549239,-1.619653074,2.12E-05,7.35E-06,1,1,0.25,0.1,0.406593407,0.593406593,0.142857143,"[(12, 10), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (12, 13), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (10, 12), (12, 10), (10, 12), (12, 13), (10, 12), (12, 10), (10, 12), (12, 13), (14, 13), (13, 14), (13, 12), (10, 12), (12, 10), (14, 13), (13, 14), (14, 13), (13, 12), (12, 10), (12, 10), (10, 12)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)))",-1.611198816,-1.621083579,-1.619214242,9.77E-05,6.42E-05,1,1,0.25,0.1,0.342857143,0.657142857,0.142857143,"[(3, 2), (2, 3), (2, 3), (3, 2), (12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)))",-1.615362424,-1.621070191,-1.619182114,3.26E-05,1.46E-05,1,1,0.25,0.1,0.342857143,0.657142857,0.142857143,"[(5, 3), (3, 5), (3, 5), (5, 3), (12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10)]"
"(((0, 5), (2, 7)), ((5, 0), (7, 0)))",-1.617070153,-1.621492727,-1.619580143,1.96E-05,6.30E-06,1,1,0.25,0.1,0.342857143,0.657142857,0.142857143,"[(12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10), (15, 12), (12, 15), (12, 15), (15, 12)]"
"(((1, 4), (3, 6)), ((1, 5), (3, 7)))",-1.640292124,-1.656574624,-1.653114853,0.00026512,0.000164422,0,2,0,0.2,0.355263158,0.644736842,0.142857143,"[(8, 5), (11, 8), (8, 11), (11, 8), (8, 9), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (8, 9), (5, 8), (8, 5), (5, 8), (3, 5), (11, 8), (8, 5), (5, 8), (8, 5), (5, 3), (3, 5), (5, 3), (2, 3), (2, 3), (5, 3), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (3, 2), (5, 8)]"
"(((1, 4), (3, 6)), ((0, 4), (2, 6)))",-1.636042089,-1.65775108,-1.651778652,0.00047128,0.000247639,0,2,0,0.2,0.392,0.608,0.142857143,"[(12, 13), (10, 12), (12, 10), (10, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (10, 7), (12, 13), (14, 13), (13, 14), (14, 13), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (12, 13)]"
"(((1, 4), (3, 6)), ((0, 5), (3, 6)))",-1.608722563,-1.627320155,-1.624750314,0.00034587,0.000256889,0,2,0,0.2,0.382113821,0.617886179,0.142857143,"[(13, 12), (14, 11), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (14, 11), (15, 12), (12, 15), (15, 12), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (13, 12), (12, 13), (13, 12), (12, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)))",-1.57370853,-1.626574795,-1.623264124,0.002794842,0.002455757,0,2,0,0.2,0.360655738,0.639344262,0.142857143,"[(2, 1), (3, 5), (3, 2), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (0, 1), (1, 0), (0, 1), (1, 4), (5, 3), (2, 3), (3, 2), (1, 2), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (1, 2), (1, 4), (2, 1), (1, 2), (2, 1), (1, 0), (3, 5)]"
"(((1, 4), (3, 6)), ((0, 4), (3, 7)))",-1.618927843,-1.675113695,-1.667937297,0.00315685,0.002401927,0,2,0,0.2,0.362318841,0.637681159,0.142857143,"[(1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (3, 2), (2, 3), (3, 2), (1, 2), (0, 1), (1, 0), (0, 1), (4, 7), (4, 7), (1, 4), (1, 0), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (1, 0), (1, 4), (0, 1), (1, 0), (0, 1), (1, 2)]"
"(((1, 4), (3, 6)), ((4, 5), (6, 7)))",-1.571490402,-1.622094943,-1.619298171,0.00256082,0.002285583,0,2,0,0.2,0.352517986,0.647482014,0.142857143,"[(13, 12), (10, 12), (12, 10), (10, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 15), (13, 12), (12, 10), (14, 13), (13, 12), (12, 13), (13, 14), (14, 13), (13, 14), (11, 14), (11, 14), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11)]"
