Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.86544231,-2.102668823,-2.101150486,0.056276418,0.055558344,0.307692308,0.692307692,0.1875,"[(2, 3), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (7, 8), (7, 8), (7, 8), (7, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.865378981,-2.102663792,-2.101087126,0.056304082,0.05555833,0.299319728,0.700680272,0.1875,"[(2, 3), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (6, 8), (6, 8), (6, 8), (9, 8), (6, 8), (6, 8), (6, 8), (6, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.865382139,-2.1026688,-2.101090277,0.056304959,0.055558326,0.309859155,0.690140845,0.1875,"[(2, 3), (7, 8), (5, 9), (5, 6), (5, 6), (5, 6), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (9, 8), (9, 8), (9, 8), (6, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (11, 3), (2, 3), (4, 3), (4, 3), (4, 3), (11, 3), (2, 3), (2, 3), (2, 3), (2, 3)]"
"(((4, 5), (6, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.865378679,-2.102663789,-2.1010868,0.056304223,0.055558318,0.299319728,0.700680272,0.1875,"[(2, 3), (9, 8), (6, 8), (6, 8), (6, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (7, 8), (9, 8), (7, 8), (6, 8), (6, 8), (7, 8), (6, 8), (6, 8), (6, 8), (9, 8), (11, 10), (4, 10), (4, 10), (4, 10), (11, 3), (2, 3), (4, 3), (2, 3), (11, 3), (2, 3), (4, 3), (2, 3), (4, 10), (4, 10), (4, 10), (11, 3), (11, 3), (2, 3), (11, 10), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((1, 5), (3, 6)))",-1.479777491,-2.125775331,-2.11810285,0.417313209,0.407459264,0.281105991,0.718894009,0.1875,"[(5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 9), (5, 9), (5, 9), (4, 10), (4, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (5, 9), (5, 9), (5, 9), (5, 4), (11, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 5), (2, 6)))",-1.488353127,-2.12577533,-2.118082539,0.406307065,0.396559132,0.270042194,0.729957806,0.1875,"[(5, 9), (5, 6), (5, 6), (5, 6), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 5), (3, 6)))",-1.456430316,-2.129472033,-2.118797774,0.452985153,0.438730649,0.296137339,0.703862661,0.1875,"[(9, 10), (11, 3), (4, 3), (4, 3), (4, 3), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (9, 10), (4, 10), (9, 10), (11, 10), (11, 10), (9, 10), (9, 8), (11, 10), (11, 10), (11, 10), (4, 10), (5, 4), (5, 4), (5, 4), (4, 10), (5, 4), (5, 4), (5, 4), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (9, 10), (9, 10), (9, 10), (5, 9), (5, 6), (5, 6), (5, 6), (5, 9), (5, 4), (5, 4), (5, 4), (11, 3), (11, 3), (11, 3), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (11, 10), (4, 10), (11, 10), (9, 10), (9, 10), (11, 10), (9, 10), (9, 10), (9, 10), (4, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((0, 0), (2, 0)))",-1.723047394,-2.126250304,-2.118072208,0.162572587,0.156044604,0.265536723,0.734463277,0.1875,"[(5, 4), (6, 8), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (9, 10), (9, 10), (9, 10), (5, 9), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (9, 10), (9, 10), (9, 10), (5, 9), (11, 3), (11, 3), (11, 3), (11, 3)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((1, 0), (3, 0)))",-1.721824235,-2.126100231,-2.11797034,0.163439081,0.156931737,0.257142857,0.742857143,0.1875,"[(5, 4), (6, 8), (5, 6), (5, 4), (9, 8), (9, 8), (9, 8), (5, 9), (5, 4), (5, 6), (5, 4), (5, 9), (5, 4), (5, 6), (5, 6), (5, 4), (4, 3), (5, 6), (5, 6), (5, 6), (5, 9), (5, 9), (9, 10), (5, 9), (5, 9), (5, 9), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (4, 3), (4, 10), (4, 3), (5, 4), (5, 4), (4, 3), (5, 4), (5, 4), (5, 4), (4, 10), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((4, 5), (6, 7)), ((1, 5), (2, 6)), ((4, 0), (6, 0)))",-1.723085258,-2.126473833,-2.116871135,0.162722342,0.155067317,0.279761905,0.720238095,0.1875,"[(9, 10), (5, 9), (5, 9), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 8), (5, 9), (9, 8), (9, 10), (9, 10), (9, 8), (6, 8), (9, 10), (9, 10), (9, 10), (5, 9), (9, 8), (9, 8), (9, 8), (7, 8), (9, 8), (9, 8), (9, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (6, 8), (7, 8), (6, 8), (9, 8), (9, 8), (6, 8), (9, 8), (9, 8), (9, 8), (7, 8), (5, 9), (5, 9), (5, 9), (5, 9)]"
