Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,two_qc_ratio,single_qc_ratio,singles,doubles,singles_ratio,doubles_ratio,param_ratio,cnot_con
"(((1, 6), (4, 9)), ((0, 5), (3, 8)), ((5, 0), (9, 0)))",-24.68934288,-24.74038633,-24.73893716,0.002605434,0.002459593,0.394366197,0.605633803,1,2,0.25,0.166666667,0.1875,"[(1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (1, 4), (4, 1), (1, 4), (7, 4), (1, 4), (7, 4), (4, 1), (1, 4), (4, 1), (2, 1), (1, 2), (1, 4), (4, 1), (1, 4), (2, 1), (2, 3), (3, 2), (2, 3), (4, 7), (5, 8), (9, 8), (8, 9), (9, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (5, 8), (8, 5), (5, 8), (5, 3), (3, 5), (3, 5), (5, 3), (8, 9)]"
"(((1, 6), (4, 9)), ((0, 5), (3, 8)), ((1, 0), (4, 0)))",-24.67093499,-24.74036664,-24.73881869,0.004820754,0.004608197,0.373134328,0.626865672,1,2,0.25,0.166666667,0.1875,"[(7, 4), (6, 7), (7, 6), (6, 7), (8, 9), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (7, 10), (4, 7), (7, 4), (4, 7), (6, 7), (10, 7), (7, 10), (7, 10), (10, 7), (11, 14), (11, 8), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (11, 8), (8, 9), (11, 14)]"
"(((1, 6), (4, 9)), ((0, 5), (3, 8)), ((6, 0), (9, 0)))",-24.68941721,-24.74036664,-24.73880351,0.002595845,0.002439007,0.384615385,0.615384615,1,2,0.25,0.166666667,0.1875,"[(5, 3), (8, 9), (5, 8), (3, 5), (5, 8), (8, 5), (5, 8), (9, 8), (8, 5), (5, 8), (8, 5), (3, 5), (8, 5), (3, 5), (5, 8), (8, 5), (5, 8), (9, 8), (8, 5), (5, 8), (8, 5), (3, 5), (8, 5), (5, 8), (5, 3), (8, 9), (5, 8), (8, 5), (8, 5), (5, 8), (12, 15), (13, 12), (12, 13), (13, 12), (12, 10), (12, 13), (10, 12), (15, 12), (10, 12), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (12, 13), (12, 10), (13, 12), (12, 13), (13, 12), (12, 15)]"
"(((1, 6), (4, 9)), ((0, 0), (4, 0)), ((5, 0), (9, 0)))",-24.72864155,-24.73486271,-24.7337889,3.87E-05,2.65E-05,0.341463415,0.658536585,2,1,0.5,0.083333333,0.1875,"[(8, 9), (5, 8), (8, 5), (5, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (5, 8), (8, 5), (5, 8), (5, 3), (3, 5), (3, 5), (5, 3), (8, 9), (11, 14), (14, 11), (14, 11), (11, 14)]"
"(((1, 6), (4, 9)), ((0, 0), (4, 0)), ((1, 0), (4, 0)))",-24.71013877,-24.73510027,-24.7339887,0.000623076,0.000568819,0.341463415,0.658536585,2,1,0.5,0.083333333,0.1875,"[(8, 9), (5, 8), (8, 5), (5, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (9, 8), (8, 9), (9, 8), (5, 8), (11, 14), (14, 11), (14, 11), (11, 14), (11, 8), (8, 11), (8, 11), (11, 8)]"
"(((1, 6), (4, 9)), ((0, 0), (4, 0)), ((6, 0), (9, 0)))",-24.72913176,-24.7352703,-24.7341648,3.77E-05,2.53E-05,0.356321839,0.643678161,2,1,0.5,0.083333333,0.1875,"[(5, 8), (9, 8), (8, 9), (9, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (5, 8), (8, 5), (5, 8), (8, 9), (5, 8), (8, 5), (8, 5), (5, 8), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 14), (14, 13)]"
"(((1, 6), (4, 9)), ((5, 0), (9, 0)), ((1, 0), (4, 0)))",-24.71761078,-24.73527028,-24.73414508,0.000311858,0.000273383,0.341463415,0.658536585,2,1,0.5,0.083333333,0.1875,"[(8, 5), (11, 8), (8, 11), (11, 8), (8, 9), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (5, 8), (8, 5), (5, 8), (5, 3), (3, 5), (3, 5), (5, 3), (11, 8), (9, 8), (8, 9), (8, 9), (9, 8)]"
"(((1, 6), (4, 9)), ((5, 0), (9, 0)), ((6, 0), (9, 0)))",-24.72899403,-24.73510027,-24.73402628,3.73E-05,2.53E-05,0.341463415,0.658536585,2,1,0.5,0.083333333,0.1875,"[(8, 9), (5, 8), (8, 5), (5, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (5, 8), (8, 5), (5, 8), (5, 3), (3, 5), (3, 5), (5, 3), (8, 9), (5, 8), (8, 5), (8, 5), (5, 8)]"
"(((1, 6), (4, 9)), ((1, 0), (4, 0)), ((6, 0), (9, 0)))",-24.71756162,-24.73503199,-24.73387221,0.000305214,0.000266035,0.356321839,0.643678161,2,1,0.5,0.083333333,0.1875,"[(5, 8), (9, 8), (8, 9), (9, 8), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (5, 8), (8, 5), (5, 8), (8, 9), (5, 8), (8, 5), (8, 5), (5, 8), (9, 8), (8, 9), (9, 8), (11, 8), (8, 11), (8, 11), (11, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 5), (2, 7)))",-24.73260268,-24.74529745,-24.74387979,0.000161157,0.000127173,0.359550562,0.640449438,0,3,0,0.25,0.1875,"[(9, 8), (10, 7), (6, 7), (7, 6), (6, 7), (7, 4), (7, 10), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (7, 10), (7, 4), (6, 7), (7, 6), (6, 7), (11, 8), (8, 11), (11, 8), (8, 5), (8, 9), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (8, 5), (11, 8), (8, 11), (11, 8), (9, 8), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (12, 10), (10, 7), (12, 13)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 5), (2, 7)))",-24.73026273,-24.74371681,-24.74234864,0.000181012,0.000146069,0.414893617,0.585106383,0,3,0,0.25,0.1875,"[(4, 1), (7, 10), (4, 7), (1, 4), (4, 7), (7, 4), (4, 7), (10, 7), (7, 4), (4, 7), (7, 4), (1, 4), (7, 4), (1, 4), (4, 7), (7, 4), (4, 7), (10, 7), (7, 4), (4, 7), (7, 4), (1, 4), (7, 4), (4, 7), (4, 1), (7, 10), (11, 8), (14, 13), (11, 14), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 13), (11, 14), (14, 11), (11, 14), (11, 8), (13, 14), (12, 15), (13, 12), (12, 13), (13, 12), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (13, 12), (12, 13), (13, 12), (12, 10)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 5), (4, 9)))",-24.72613084,-24.74413178,-24.74265979,0.000324034,0.000273206,0.388888889,0.611111111,0,3,0,0.25,0.1875,"[(6, 7), (4, 7), (7, 4), (4, 7), (9, 8), (5, 8), (8, 5), (5, 8), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (4, 1), (1, 4), (4, 1), (1, 2), (2, 1), (1, 2), (2, 3), (3, 2), (2, 3), (8, 11), (8, 9), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (8, 9), (9, 8), (8, 9), (9, 8), (8, 5), (3, 5), (5, 3), (3, 5), (8, 5), (9, 8), (9, 8), (8, 9), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (8, 9), (8, 11), (5, 8), (8, 5), (5, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 6), (4, 9)))",-24.72578301,-24.74413178,-24.7426115,0.000336677,0.000283198,0.381188119,0.618811881,0,3,0,0.25,0.1875,"[(6, 7), (10, 7), (7, 10), (10, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (10, 7), (7, 10), (10, 7), (6, 7), (7, 10), (10, 7), (7, 10), (11, 8), (9, 8), (8, 9), (9, 8), (8, 5), (8, 11), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (8, 11), (8, 5), (9, 8), (8, 9), (9, 8), (11, 8), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (13, 12), (10, 12), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 6), (3, 8)))",-24.72531409,-24.74537068,-24.74381757,0.000402267,0.000342378,0.388888889,0.611111111,0,3,0,0.25,0.1875,"[(6, 7), (9, 8), (10, 7), (7, 10), (10, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (11, 8), (8, 11), (11, 8), (8, 5), (8, 9), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (9, 8), (8, 9), (9, 8), (8, 11), (10, 12), (12, 10), (10, 12), (12, 13), (13, 12), (12, 13), (13, 14), (14, 13), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (9, 8), (9, 8), (8, 9), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (8, 5), (11, 8), (8, 11), (11, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 6), (2, 7)))",-24.71187524,-24.74654628,-24.74520625,0.001202081,0.001110956,0.376344086,0.623655914,0,3,0,0.25,0.1875,"[(4, 1), (7, 6), (7, 4), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (1, 4), (4, 1), (1, 4), (0, 1), (1, 0), (0, 1), (1, 2), (6, 7), (4, 7), (7, 4), (1, 4), (2, 1), (0, 1), (2, 1), (4, 1), (2, 1), (0, 1), (2, 1), (4, 1), (1, 4), (1, 2), (4, 1), (1, 4), (4, 1), (1, 0), (7, 6), (11, 8), (14, 13), (14, 11), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (11, 14), (14, 11), (11, 8), (14, 13)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 6), (2, 7)))",-24.7153261,-24.74371681,-24.74214088,0.000806032,0.000719033,0.378109453,0.621890547,0,3,0,0.25,0.1875,"[(7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (11, 8), (9, 8), (8, 9), (9, 8), (8, 5), (8, 11), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (8, 11), (8, 5), (9, 8), (8, 9), (9, 8), (11, 8), (13, 12), (10, 12), (12, 10), (10, 12), (12, 13), (13, 12), (12, 13), (11, 14), (14, 11), (11, 14), (13, 14), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (12, 10), (13, 14)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 5), (3, 8)))",-24.69423592,-24.74537068,-24.74291195,0.002614764,0.002369356,0.386934673,0.613065327,0,3,0,0.25,0.1875,"[(6, 7), (4, 7), (7, 4), (4, 7), (8, 9), (5, 8), (8, 5), (5, 8), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (4, 7), (7, 4), (4, 7), (6, 7), (7, 4), (4, 7), (7, 4), (8, 11), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (9, 8), (8, 9), (9, 8), (5, 8), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (2, 1), (1, 2), (2, 1), (1, 4), (1, 4), (7, 4), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (1, 4), (4, 1), (1, 4), (10, 7), (4, 7), (7, 4), (4, 1), (7, 10)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 5), (3, 8)))",-24.67342624,-24.74328908,-24.74186359,0.004880815,0.00468367,0.398963731,0.601036269,0,3,0,0.25,0.1875,"[(7, 4), (10, 12), (10, 7), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (14, 11), (15, 12), (12, 15), (15, 12), (13, 12), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (11, 14), (13, 14), (14, 13), (14, 11), (15, 12), (10, 12), (12, 10), (7, 10), (10, 7), (7, 10), (7, 4), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((0, 0), (4, 0)))",-24.72732536,-24.74031948,-24.73902546,0.000168847,0.000136892,0.393103448,0.606896552,1,2,0.25,0.166666667,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (1, 4), (4, 1), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (1, 4), (2, 1), (1, 2), (2, 1), (1, 4), (7, 4), (4, 7), (4, 1), (2, 1), (1, 2), (7, 4), (4, 7), (7, 4), (4, 1), (1, 2), (1, 2), (2, 1), (8, 5), (9, 8), (8, 9), (9, 8), (8, 11), (8, 9), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (8, 9), (8, 11), (5, 8), (8, 5), (5, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((5, 0), (9, 0)))",-24.72788464,-24.74031952,-24.73903143,0.000154626,0.000124251,0.35483871,0.64516129,1,2,0.25,0.166666667,0.1875,"[(7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (6, 7), (7, 6), (6, 7), (7, 10), (6, 7), (7, 6), (7, 6), (6, 7), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (8, 9), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (8, 9), (8, 5), (11, 8), (8, 11), (11, 8), (9, 8)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((1, 0), (4, 0)))",-24.71234807,-24.74031982,-24.73904652,0.000782419,0.000712807,0.392592593,0.607407407,1,2,0.25,0.166666667,0.1875,"[(9, 8), (5, 8), (8, 5), (5, 8), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (4, 1), (1, 4), (4, 1), (10, 7), (7, 10), (10, 7), (6, 7), (8, 11), (8, 9), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (8, 9), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (2, 1), (2, 1), (1, 2)]"
"(((0, 5), (4, 9)), ((1, 6), (3, 8)), ((6, 0), (9, 0)))",-24.72793783,-24.74031982,-24.73901541,0.000153314,0.000122713,0.392592593,0.607407407,1,2,0.25,0.166666667,0.1875,"[(7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (7, 6), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (10, 7), (7, 10), (10, 7), (6, 7), (11, 8), (9, 8), (8, 9), (9, 8), (8, 5), (8, 11), (5, 8), (9, 8), (5, 8), (11, 8), (5, 8), (9, 8), (5, 8), (11, 8), (8, 11), (8, 5), (9, 8), (8, 9), (9, 8), (11, 8), (10, 12), (12, 10), (10, 12), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (13, 12), (13, 12), (12, 13)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((1, 5), (2, 7)))",-24.72662352,-24.7428596,-24.74142083,0.00026361,0.00021896,0.335164835,0.664835165,0,3,0,0.25,0.1875,"[(10, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (4, 7), (7, 4), (4, 7), (7, 6), (13, 12), (10, 12), (12, 10), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (7, 10), (7, 4), (1, 4), (4, 1), (1, 4), (7, 4), (10, 7), (10, 7), (7, 10), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (10, 7), (7, 10), (10, 7), (7, 4), (12, 13)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((1, 5), (4, 9)))",-24.72452045,-24.74114532,-24.73979642,0.000276386,0.000233355,0.402173913,0.597826087,0,3,0,0.25,0.1875,"[(7, 6), (10, 7), (7, 10), (10, 7), (7, 4), (7, 10), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (7, 10), (6, 7), (7, 6), (6, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (13, 12), (12, 10), (10, 12), (12, 10), (7, 10), (10, 7), (10, 12), (12, 10), (10, 12), (7, 10), (12, 13), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (12, 10), (7, 10), (6, 7), (6, 7), (7, 6), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (10, 7), (7, 10), (10, 7), (6, 7)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((0, 6), (4, 9)))",-24.72366256,-24.74114533,-24.73975047,0.000305647,0.000258821,0.387434555,0.612565445,0,3,0,0.25,0.1875,"[(11, 8), (13, 14), (12, 15), (12, 13), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (14, 13), (13, 14), (14, 13), (15, 12), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (14, 13), (14, 13), (11, 14), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (8, 11), (11, 14), (14, 11), (11, 14), (13, 14), (14, 11), (11, 14), (14, 11), (8, 11), (14, 11), (11, 14), (11, 8), (14, 13), (12, 13), (10, 12), (10, 12), (12, 10), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((0, 6), (3, 8)))",-24.71701406,-24.74089971,-24.73948783,0.000570524,0.000505071,0.386243386,0.613756614,0,3,0,0.25,0.1875,"[(3, 2), (5, 8), (3, 5), (2, 3), (8, 5), (5, 8), (8, 5), (5, 3), (2, 3), (8, 5), (5, 8), (8, 5), (5, 3), (2, 3), (8, 5), (5, 8), (8, 5), (5, 3), (2, 3), (8, 5), (5, 8), (8, 5), (5, 3), (3, 5), (3, 2), (11, 8), (8, 11), (11, 8), (8, 9), (8, 5), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (8, 5), (8, 9), (5, 8), (8, 5), (5, 8), (8, 11), (12, 10), (11, 14), (14, 11), (11, 14), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (12, 10), (13, 14)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((1, 6), (2, 7)))",-24.69628781,-24.74341918,-24.74183602,0.002221366,0.002074639,0.379679144,0.620320856,0,3,0,0.25,0.1875,"[(1, 2), (4, 7), (1, 4), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (2, 1), (7, 4), (4, 7), (7, 4), (4, 1), (1, 4), (1, 2), (10, 7), (7, 10), (10, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (7, 10), (10, 7), (7, 10), (4, 7), (6, 7), (7, 6), (6, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (12, 13)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((0, 6), (2, 7)))",-24.69340958,-24.74285959,-24.74067018,0.002445304,0.002233565,0.367647059,0.632352941,0,3,0,0.25,0.1875,"[(13, 12), (10, 12), (12, 10), (10, 12), (14, 11), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (14, 13), (11, 14), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13), (13, 12), (12, 13), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (8, 11), (11, 8), (8, 11), (13, 14), (14, 13), (11, 14), (12, 13), (12, 13), (14, 11), (11, 14), (14, 13), (11, 14), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (8, 11), (13, 14), (14, 13), (13, 14), (14, 11), (11, 14), (11, 8), (14, 13)]"
"(((0, 5), (4, 9)), ((0, 5), (2, 7)), ((1, 5), (3, 8)))",-24.68888276,-24.74089971,-24.73820938,0.002705763,0.002433115,0.347222222,0.652777778,0,3,0,0.25,0.1875,"[(3, 5), (10, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (4, 7), (7, 4), (4, 7), (7, 6), (13, 12), (10, 12), (12, 10), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (10, 7), (7, 10), (10, 7), (4, 7), (4, 7), (4, 1), (1, 4), (4, 1), (1, 2), (1, 2), (3, 2), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (3, 2), (2, 1), (3, 5), (12, 13)]"
