Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((1, 5), (2, 6)), ((0, 5), (2, 7)), ((5, 0), (7, 0)))",-1.895184428,-1.909427524,-1.90519934,0.000202866,0.000100298,1,2,0.25,0.2,0.411764706,0.588235294,0.214285714,"[(7, 6), (4, 7), (7, 4), (4, 7), (7, 10), (7, 4), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (7, 4), (7, 10), (4, 7), (7, 4), (4, 7), (7, 6), (12, 10), (7, 10), (10, 7), (7, 10), (10, 12), (12, 10), (10, 12), (12, 15), (10, 12), (7, 10), (10, 12), (12, 10), (10, 12), (15, 12), (12, 10), (10, 12), (12, 10), (7, 10), (12, 10), (7, 10), (10, 12), (12, 10), (10, 12), (15, 12), (12, 10), (10, 12), (12, 10), (7, 10), (12, 10), (10, 12), (10, 7), (12, 15), (10, 12), (12, 10), (12, 10), (10, 12)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((1, 5), (3, 7)))",-1.860996256,-1.886601383,-1.885096753,0.000655623,0.000580834,0,3,0,0.3,0.379679144,0.620320856,0.214285714,"[(7, 4), (10, 12), (13, 12), (12, 13), (13, 12), (14, 11), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (7, 10), (4, 7), (12, 13), (13, 12), (12, 13), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12), (13, 14), (11, 14), (14, 11), (11, 14), (15, 12), (12, 15), (15, 12), (12, 13), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((1, 4), (3, 6)))",-1.869085087,-1.91462148,-1.907530162,0.002073563,0.001478024,0,3,0,0.3,0.357142857,0.642857143,0.214285714,"[(1, 0), (4, 1), (1, 4), (4, 1), (2, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (2, 1), (2, 1), (1, 4), (2, 1), (0, 1), (2, 1), (4, 1), (2, 1), (0, 1), (2, 1), (4, 1), (1, 2), (4, 1), (1, 4), (1, 0), (3, 5), (3, 5), (3, 2), (2, 3), (3, 2), (1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (4, 7)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((0, 5), (3, 6)))",-1.865780143,-1.898354121,-1.894266874,0.001061064,0.000811494,0,3,0,0.3,0.37745098,0.62254902,0.214285714,"[(2, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (0, 1), (1, 0), (0, 1), (1, 4), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (2, 1), (1, 2), (2, 1), (0, 1), (3, 5), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (1, 2), (1, 0), (1, 4), (4, 1), (1, 4), (2, 1), (3, 2), (2, 3), (3, 2), (1, 2), (1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (4, 7)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((4, 5), (6, 7)))",-1.813624224,-1.883554848,-1.881777544,0.004890292,0.004644875,0,3,0,0.3,0.391089109,0.608910891,0.214285714,"[(1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (7, 4), (7, 4), (7, 4), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (7, 10), (10, 7), (7, 10), (12, 10), (10, 7), (7, 10), (10, 7), (4, 7), (10, 7), (7, 10), (7, 4), (1, 4), (4, 1), (1, 4), (6, 7), (4, 7), (7, 4), (4, 7), (10, 12), (7, 10), (6, 7), (6, 7), (7, 6), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (7, 6), (7, 4), (10, 7), (7, 10), (10, 7), (6, 7)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((1, 4), (2, 7)))",-1.813996672,-1.898354121,-1.893778339,0.007116179,0.006365114,0,3,0,0.3,0.359447005,0.640552995,0.214285714,"[(3, 2), (5, 8), (5, 3), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (2, 3), (2, 3), (11, 8), (8, 11), (11, 8), (8, 9), (5, 8), (8, 5), (5, 8), (8, 5), (11, 8), (9, 8), (11, 8), (5, 8), (11, 8), (9, 8), (11, 8), (5, 8), (8, 5), (8, 11), (5, 8), (8, 5), (5, 8), (3, 5), (5, 3), (3, 5), (8, 9), (8, 5), (11, 14), (11, 14), (11, 8), (5, 8), (8, 5), (5, 8), (14, 11), (8, 11), (5, 8), (8, 5), (5, 8), (14, 11), (8, 11), (5, 8), (8, 5), (5, 8), (14, 11), (8, 11), (5, 8), (8, 5), (5, 8), (14, 11), (8, 11), (11, 8), (8, 5), (11, 14)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((0, 4), (3, 7)))",-1.788401124,-1.890527822,-1.886933176,0.010429862,0.009708565,0,3,0,0.3,0.379679144,0.620320856,0.214285714,"[(1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (6, 7), (7, 6), (6, 7), (10, 7), (4, 7), (7, 4), (4, 7), (7, 10), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (7, 10), (7, 6), (4, 7), (7, 4), (4, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (12, 10), (10, 7), (12, 13)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((0, 1), (2, 3)))",-1.779552683,-1.883554853,-1.881770205,0.010816451,0.010448422,0,3,0,0.3,0.343478261,0.656521739,0.214285714,"[(2, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (4, 1), (1, 4), (4, 1), (1, 0), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (1, 2), (2, 1), (1, 2), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (1, 2), (1, 4), (0, 1), (1, 0), (0, 1), (2, 1), (3, 5), (3, 5), (3, 2), (2, 3), (3, 2), (1, 2), (1, 2), (4, 7), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (4, 7)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((0, 0), (2, 0)))",-1.86012891,-1.8811781,-1.878532737,0.000443068,0.000338701,1,2,0.25,0.2,0.372262774,0.627737226,0.214285714,"[(2, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (4, 1), (1, 4), (4, 1), (0, 1), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (1, 2), (2, 1), (1, 0), (3, 5), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (1, 0), (1, 4), (2, 1), (1, 2), (2, 1), (0, 1), (4, 1), (1, 4), (1, 4), (4, 1)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((1, 0), (3, 0)))",-1.856157517,-1.881530801,-1.878957063,0.000643804,0.000519819,1,2,0.25,0.2,0.349315068,0.650684932,0.214285714,"[(2, 1), (0, 1), (1, 0), (0, 1), (4, 1), (7, 10), (4, 7), (1, 4), (10, 7), (7, 10), (10, 7), (7, 4), (1, 4), (10, 7), (7, 10), (10, 7), (7, 4), (1, 4), (10, 7), (7, 10), (10, 7), (7, 4), (1, 4), (10, 7), (7, 10), (10, 7), (7, 4), (4, 7), (4, 1), (4, 1), (4, 1), (1, 2), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (1, 2), (1, 4), (0, 1), (1, 0), (0, 1), (2, 1), (7, 10), (12, 10), (10, 12), (10, 12), (12, 10)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((4, 0), (6, 0)))",-1.859848097,-1.8811781,-1.878566334,0.000454969,0.000350372,1,2,0.25,0.2,0.349315068,0.650684932,0.214285714,"[(6, 7), (4, 7), (7, 4), (4, 7), (10, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (10, 7), (10, 7), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (6, 7), (7, 6), (7, 6), (6, 7), (12, 13)]"
"(((1, 5), (2, 6)), ((0, 4), (2, 6)), ((5, 0), (7, 0)))",-1.860923597,-1.881530803,-1.8789724,0.000424657,0.000325759,1,2,0.25,0.2,0.327044025,0.672955975,0.214285714,"[(0, 1), (4, 1), (1, 4), (4, 1), (2, 1), (3, 5), (2, 3), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (2, 3), (2, 1), (2, 1), (2, 1), (1, 0), (2, 1), (4, 1), (2, 1), (0, 1), (2, 1), (4, 1), (2, 1), (0, 1), (1, 0), (1, 2), (0, 1), (1, 0), (0, 1), (1, 4), (3, 5), (3, 5), (8, 5), (5, 8), (5, 8), (8, 5)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((1, 4), (3, 6)))",-1.875916334,-1.913414637,-1.907298758,0.001406123,0.000984857,0,3,0,0.3,0.397196262,0.602803738,0.214285714,"[(10, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (13, 12), (13, 12), (13, 12), (14, 11), (14, 13), (11, 14), (14, 13), (13, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (13, 14), (14, 13), (13, 14), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (13, 14), (12, 13), (13, 12), (12, 13), (13, 14), (11, 14), (14, 11), (14, 13), (11, 14), (12, 13), (13, 12), (12, 13), (10, 12), (14, 11), (11, 14), (14, 13), (15, 12), (12, 15), (15, 12), (12, 13), (10, 12), (10, 12), (12, 10), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (13, 12), (12, 13), (13, 12), (10, 12)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((0, 5), (3, 6)))",-1.871415843,-1.896196029,-1.892438067,0.000614058,0.000441934,0,3,0,0.3,0.352112676,0.647887324,0.214285714,"[(7, 6), (10, 12), (7, 10), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 6), (15, 12), (12, 15), (15, 12), (12, 13), (12, 10), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (12, 10), (12, 13), (12, 13), (10, 12), (12, 10), (10, 12), (7, 10), (7, 10), (14, 13), (13, 14), (14, 13), (12, 15), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (12, 13)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((4, 5), (6, 7)))",-1.820393086,-1.882663821,-1.880361319,0.003877644,0.003596189,0,3,0,0.3,0.379679144,0.620320856,0.214285714,"[(10, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (13, 12), (10, 12), (12, 10), (7, 10), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (7, 4), (1, 4), (4, 1), (1, 4), (10, 7), (7, 10), (7, 6), (7, 4), (12, 13), (10, 12), (10, 7), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (10, 7), (7, 4), (10, 12)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((1, 4), (2, 7)))",-1.820823985,-1.896196029,-1.89207918,0.005680945,0.005077303,0,3,0,0.3,0.369230769,0.630769231,0.214285714,"[(13, 12), (10, 12), (12, 10), (10, 12), (14, 11), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (14, 13), (11, 14), (14, 13), (13, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (14, 11), (11, 14), (14, 13), (12, 13), (14, 13), (11, 14), (14, 11), (11, 14), (13, 14), (13, 12), (10, 12), (14, 11), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (13, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((0, 4), (3, 7)))",-1.792867948,-1.889891856,-1.886092811,0.009413639,0.008690875,0,3,0,0.3,0.379679144,0.620320856,0.214285714,"[(7, 4), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (13, 12), (12, 13), (13, 12), (14, 11), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 13), (13, 12), (12, 13), (10, 12), (13, 14), (11, 14), (14, 11), (11, 14), (15, 12), (12, 15), (15, 12), (12, 13), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((0, 1), (2, 3)))",-1.782969818,-1.882663826,-1.879568732,0.009938895,0.00933135,0,3,0,0.3,0.358490566,0.641509434,0.214285714,"[(12, 10), (13, 12), (12, 13), (13, 12), (14, 11), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (14, 13), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (11, 14), (14, 13), (13, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (13, 14), (14, 13), (13, 14), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (13, 14), (13, 12), (12, 15), (11, 14), (11, 14), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (13, 12), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (10, 12), (12, 10), (10, 12), (13, 12)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((0, 0), (2, 0)))",-1.865994064,-1.880496385,-1.877855864,0.000210317,0.000140702,1,2,0.25,0.2,0.363636364,0.636363636,0.214285714,"[(7, 4), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13), (12, 10), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (12, 10), (7, 10), (4, 7), (12, 13), (13, 14), (14, 13), (14, 13), (13, 14), (15, 12), (12, 15), (15, 12), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((1, 0), (3, 0)))",-1.863475669,-1.879974964,-1.877374616,0.000272227,0.000193181,1,2,0.25,0.2,0.358208955,0.641791045,0.214285714,"[(10, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (13, 12), (10, 12), (12, 10), (7, 10), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (7, 10), (7, 4), (6, 7), (7, 6), (6, 7), (10, 7), (4, 7), (7, 4), (7, 4), (4, 7), (12, 13)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((4, 0), (6, 0)))",-1.865902407,-1.88049639,-1.877865005,0.000212984,0.000143104,1,2,0.25,0.2,0.363636364,0.636363636,0.214285714,"[(12, 10), (13, 12), (12, 13), (13, 12), (14, 11), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (14, 13), (11, 14), (12, 15), (10, 12), (12, 10), (10, 12), (10, 7), (7, 10), (7, 10), (10, 7), (12, 13), (13, 12), (12, 13), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (12, 13), (13, 12), (12, 13), (11, 14), (13, 14), (14, 13), (13, 12), (14, 11)]"
"(((1, 5), (2, 6)), ((1, 5), (3, 7)), ((5, 0), (7, 0)))",-1.866550859,-1.879974964,-1.877407172,0.000180207,0.00011786,1,2,0.25,0.2,0.358208955,0.641791045,0.214285714,"[(10, 7), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (13, 12), (10, 12), (7, 10), (10, 7), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (13, 12), (10, 12), (12, 10), (7, 10), (4, 7), (6, 7), (4, 7), (10, 7), (4, 7), (6, 7), (4, 7), (10, 7), (7, 10), (7, 4), (10, 7), (7, 10), (10, 7), (7, 6), (10, 7), (7, 10), (7, 10), (10, 7), (12, 13)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((0, 5), (3, 6)))",-1.865437718,-1.915406637,-1.909317852,0.002496893,0.001925466,0,3,0,0.3,0.372093023,0.627906977,0.214285714,"[(10, 12), (13, 12), (12, 13), (13, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (10, 7), (12, 13), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (7, 4), (13, 14), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (12, 10), (12, 10), (12, 10), (10, 7), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (4, 7), (7, 4), (4, 7), (12, 10), (7, 10), (10, 7), (7, 4), (10, 12), (13, 14)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((4, 5), (6, 7)))",-1.808556493,-1.910961135,-1.906387746,0.010486711,0.009570954,0,3,0,0.3,0.415841584,0.584158416,0.214285714,"[(0, 1), (2, 1), (1, 2), (2, 1), (1, 4), (1, 0), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (1, 0), (1, 4), (1, 2), (2, 1), (1, 2), (0, 1), (2, 3), (3, 2), (2, 3), (2, 1), (3, 5), (3, 2), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (5, 3), (3, 2), (2, 3), (3, 2), (1, 2), (5, 3), (3, 5), (5, 3), (3, 2), (5, 3), (3, 5), (5, 3), (3, 2), (5, 3), (3, 5), (5, 3), (3, 2), (1, 2), (2, 1), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (3, 5), (5, 3), (2, 3), (7, 4), (4, 7), (7, 4), (4, 1), (0, 1), (1, 0), (0, 1), (1, 2), (4, 1), (4, 1), (1, 4), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (0, 1), (2, 1), (0, 1), (4, 1), (1, 4), (1, 0), (4, 1), (1, 4), (4, 1), (1, 2)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((1, 4), (2, 7)))",-1.820943932,-1.915039958,-1.910363033,0.008854062,0.007995776,0,3,0,0.3,0.39800995,0.60199005,0.214285714,"[(7, 10), (4, 7), (7, 4), (4, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (7, 6), (7, 10), (10, 7), (7, 10), (4, 7), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (7, 6), (12, 13), (13, 12), (12, 13), (12, 10), (13, 14), (13, 12), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (13, 12), (12, 10), (12, 10), (7, 10), (6, 7), (10, 12), (12, 10), (10, 7), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (6, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 6), (10, 12), (13, 14)]"
"(((1, 5), (2, 6)), ((1, 4), (3, 6)), ((0, 4), (3, 7)))",-1.827680447,-1.931984954,-1.923243603,0.01087943,0.009132317,0,3,0,0.3,0.390350877,0.609649123,0.214285714,"[(10, 7), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (6, 7), (7, 6), (6, 7), (10, 7), (12, 13), (13, 14), (13, 14), (13, 12), (12, 13), (13, 12), (10, 12), (7, 10), (14, 13), (13, 14), (14, 13), (11, 14), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (7, 10), (7, 10), (12, 13), (14, 11), (11, 14), (14, 13), (13, 14), (14, 13), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10), (12, 15), (10, 12), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (10, 12), (15, 12), (12, 15), (12, 10), (13, 12), (12, 13), (13, 12), (15, 12)]"
