Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff,diff_rem,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((0, 5), (2, 7)), ((1, 4), (3, 6)))",-1.589383492,-1.60848285,-1.602128347,0.000364786,0.000162431,0,2,0,0.2,0.37704918,0.62295082,0.142857143,"[(7, 4), (6, 7), (7, 6), (6, 7), (8, 9), (7, 10), (7, 6), (10, 7), (4, 7), (10, 7), (6, 7), (10, 7), (4, 7), (10, 7), (6, 7), (7, 6), (7, 10), (6, 7), (7, 6), (6, 7), (7, 4), (11, 14), (11, 8), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (9, 8), (8, 9), (9, 8), (14, 11), (8, 11), (11, 8), (8, 9), (11, 14)]"
"(((0, 5), (2, 7)), ((1, 5), (3, 7)))",-1.580889594,-1.589744882,-1.586657335,7.84161E-05,3.32668E-05,0,2,0,0.2,0.383333333,0.616666667,0.142857143,"[(12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (14, 13), (13, 14), (14, 13), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10), (7, 10), (10, 7), (7, 10), (12, 10), (15, 12), (15, 12), (12, 15), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10)]"
"(((0, 5), (2, 7)), ((0, 4), (2, 6)))",-1.577301678,-1.589771015,-1.585284795,0.000155484,6.37302E-05,0,2,0,0.2,0.331168831,0.668831169,0.142857143,"[(4, 7), (10, 7), (7, 10), (10, 7), (7, 6), (7, 4), (6, 7), (10, 7), (6, 7), (4, 7), (6, 7), (10, 7), (6, 7), (4, 7), (7, 4), (6, 7), (6, 7), (7, 10), (10, 7), (7, 10), (4, 7), (10, 12), (12, 10), (10, 12), (10, 7), (12, 15), (12, 15), (12, 10), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (7, 10), (10, 7), (7, 10), (15, 12), (10, 12), (12, 10), (10, 7), (12, 15)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)))",-1.538079339,-1.54919831,-1.547144951,0.000123632,8.21853E-05,0,2,0,0.2,0.360655738,0.639344262,0.142857143,"[(7, 4), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (13, 12), (12, 13), (13, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (12, 13)]"
"(((0, 5), (2, 7)), ((1, 4), (2, 7)))",-1.498325218,-1.550132329,-1.555742897,0.002683977,0.00329679,0,2,0,0.2,0.376,0.624,0.142857143,"[(3, 2), (5, 8), (11, 8), (8, 11), (11, 8), (8, 9), (8, 5), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (8, 5), (5, 8), (8, 5), (5, 8), (5, 3), (2, 3), (3, 2), (2, 3), (8, 11), (9, 8), (8, 9), (9, 8), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (3, 2), (5, 8)]"
"(((0, 5), (2, 7)), ((0, 4), (3, 7)))",-1.581809622,-1.622721288,-1.617395091,0.001673764,0.001266326,0,2,0,0.2,0.366906475,0.633093525,0.142857143,"[(3, 2), (5, 8), (3, 5), (2, 3), (3, 5), (5, 3), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (3, 5), (2, 3), (3, 2), (2, 3), (3, 5), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (3, 5), (3, 2), (5, 8), (3, 5), (5, 3), (3, 5), (11, 8), (5, 8), (8, 5), (5, 8), (8, 9), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (5, 8), (8, 5), (5, 8), (11, 8)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)))",-1.512024852,-1.550089283,-1.54493957,0.001448901,0.001083379,0,2,0,0.2,0.40625,0.59375,0.142857143,"[(12, 10), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (12, 13), (12, 10), (7, 10), (10, 7), (7, 10), (12, 10), (13, 14), (13, 12), (12, 13), (13, 12), (12, 15), (13, 12), (13, 12), (12, 13), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (10, 12), (15, 12), (10, 12), (13, 12), (12, 13), (12, 10), (15, 12), (12, 15), (15, 12), (13, 12)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)))",-1.494403967,-1.550734045,-1.546479963,0.003173078,0.002711909,0,2,0,0.2,0.337748344,0.662251656,0.142857143,"[(13, 12), (10, 12), (12, 10), (10, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (12, 15), (10, 12), (12, 10), (10, 12), (7, 10), (10, 7), (7, 10), (4, 7), (4, 7), (13, 12), (10, 12), (7, 10), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (4, 7), (12, 10), (10, 12), (12, 10), (10, 7), (7, 10), (7, 4), (10, 12)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)))",-1.540203166,-1.544627665,-1.542433088,1.95762E-05,4.97255E-06,1,1,0.25,0.1,0.406593407,0.593406593,0.142857143,"[(12, 10), (13, 14), (12, 13), (10, 12), (14, 13), (13, 14), (14, 13), (13, 12), (10, 12), (12, 13), (13, 12), (12, 13), (10, 12), (12, 10), (10, 12), (14, 13), (12, 13), (10, 12), (12, 10), (10, 12), (12, 13), (10, 12), (12, 10), (10, 12), (12, 13), (14, 13), (13, 14), (13, 12), (10, 12), (12, 10), (14, 13), (13, 14), (14, 13), (13, 12), (12, 10), (12, 10), (10, 12)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)))",-1.53516258,-1.54459236,-1.542393361,8.89208E-05,5.22842E-05,1,1,0.25,0.1,0.342857143,0.657142857,0.142857143,"[(3, 2), (2, 3), (2, 3), (3, 2), (12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)))",-1.539103089,-1.544563495,-1.542359532,2.9816E-05,1.06044E-05,1,1,0.25,0.1,0.342857143,0.657142857,0.142857143,"[(5, 3), (3, 5), (3, 5), (5, 3), (12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10)]"
"(((0, 5), (2, 7)), ((5, 0), (7, 0)))",-1.540417794,-1.544579627,-1.542364658,1.73209E-05,3.79028E-06,1,1,0.25,0.1,0.342857143,0.657142857,0.142857143,"[(12, 10), (15, 12), (12, 15), (15, 12), (12, 13), (12, 15), (13, 12), (10, 12), (13, 12), (15, 12), (13, 12), (10, 12), (13, 12), (15, 12), (12, 15), (12, 13), (15, 12), (12, 15), (15, 12), (12, 10), (15, 12), (12, 15), (12, 15), (15, 12)]"
"(((1, 4), (3, 6)), ((1, 5), (3, 7)))",-1.574616616,-1.58974488,-1.585020014,0.000228864,0.000108231,0,2,0,0.2,0.355263158,0.644736842,0.142857143,"[(8, 5), (11, 8), (8, 11), (11, 8), (8, 9), (8, 11), (9, 8), (5, 8), (9, 8), (11, 8), (9, 8), (5, 8), (9, 8), (11, 8), (8, 11), (8, 9), (8, 9), (5, 8), (8, 5), (5, 8), (3, 5), (11, 8), (8, 5), (5, 8), (8, 5), (5, 3), (3, 5), (5, 3), (2, 3), (2, 3), (5, 3), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (2, 3), (3, 2), (2, 3), (8, 5), (3, 5), (5, 3), (3, 2), (5, 8)]"
"(((1, 4), (3, 6)), ((0, 4), (2, 6)))",-1.569422797,-1.589771013,-1.582583987,0.00041405,0.000173217,0,2,0,0.2,0.392,0.608,0.142857143,"[(12, 13), (10, 12), (12, 10), (10, 12), (12, 15), (12, 10), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (12, 10), (12, 15), (10, 12), (12, 10), (10, 12), (10, 7), (12, 13), (14, 13), (13, 14), (14, 13), (12, 13), (10, 12), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (7, 10), (13, 12), (12, 13), (13, 12), (12, 10), (10, 12), (10, 7), (12, 13)]"
"(((1, 4), (3, 6)), ((0, 5), (3, 6)))",-1.532737793,-1.550132328,-1.547754149,0.00030257,0.000225491,0,2,0,0.2,0.382113821,0.617886179,0.142857143,"[(13, 12), (14, 11), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (14, 11), (15, 12), (12, 15), (15, 12), (12, 10), (13, 12), (13, 12), (12, 13), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 13), (12, 15), (13, 12), (12, 13), (13, 12), (12, 10)]"
"(((1, 4), (3, 6)), ((1, 4), (2, 7)))",-1.5031576,-1.54919831,-1.546552557,0.002119747,0.001883122,0,2,0,0.2,0.360655738,0.639344262,0.142857143,"[(2, 1), (3, 5), (3, 2), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (5, 3), (2, 3), (1, 2), (2, 1), (1, 2), (0, 1), (1, 0), (0, 1), (1, 4), (5, 3), (2, 3), (3, 2), (1, 2), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (1, 2), (1, 4), (2, 1), (1, 2), (2, 1), (1, 0), (3, 5)]"
"(((1, 4), (3, 6)), ((0, 4), (3, 7)))",-1.572421922,-1.622721286,-1.611620808,0.002530026,0.001536553,0,2,0,0.2,0.362318841,0.637681159,0.142857143,"[(1, 2), (4, 7), (4, 1), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (2, 1), (1, 2), (2, 1), (7, 4), (1, 4), (4, 1), (1, 2), (3, 2), (2, 3), (3, 2), (1, 2), (0, 1), (1, 0), (0, 1), (4, 7), (4, 7), (1, 4), (1, 0), (4, 1), (2, 1), (4, 1), (0, 1), (4, 1), (2, 1), (4, 1), (0, 1), (1, 0), (1, 4), (0, 1), (1, 0), (0, 1), (1, 2)]"
"(((1, 4), (3, 6)), ((4, 5), (6, 7)))",-1.497666979,-1.550734045,-1.544445049,0.002816113,0.002188188,0,2,0,0.2,0.352517986,0.647482014,0.142857143,"[(13, 12), (10, 12), (12, 10), (10, 12), (12, 15), (12, 13), (15, 12), (10, 12), (15, 12), (13, 12), (15, 12), (10, 12), (15, 12), (13, 12), (12, 15), (13, 12), (12, 10), (14, 13), (13, 12), (12, 13), (13, 14), (14, 13), (13, 14), (11, 14), (11, 14), (13, 14), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (11, 14), (12, 13), (14, 11), (11, 14), (14, 13), (12, 13), (11, 14), (14, 11), (11, 14), (14, 13), (13, 14), (13, 12), (14, 11)]"
